id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
EwVvu1w1/,EwVvu1w170,70,61,"Goal!  Levante 0, Real Madrid 3. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the high centre of the goal. Assisted by Isco following a fast break.",1,12.0,2,Real Madrid,Levante,cristiano ronaldo,isco,,,,1,1,3,1,1,1,1
Ea6FivN6/,Ea6FivN642,42,35,"Goal!  Real Madrid 1, Barcelona 1. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom right corner.",1,,1,Real Madrid,Barcelona,cristiano ronaldo,,,,4.0,1,1,14,1,0,2,0
t8HA72zJ/,t8HA72zJ37,37,36,"Goal!  Real Madrid 1, Celta de Vigo 0. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom right corner.",1,,1,Real Madrid,Celta Vigo,cristiano ronaldo,,,,4.0,1,1,14,1,0,2,0
t8HA72zJ/,t8HA72zJ85,85,65,"Goal!  Real Madrid 2, Celta de Vigo 0. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom right corner.",1,,1,Real Madrid,Celta Vigo,cristiano ronaldo,,,,4.0,1,1,3,1,0,1,0
t8HA72zJ/,t8HA72zJ110,110,81,"Goal!  Real Madrid 3, Celta de Vigo 0. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the bottom right corner. Assisted by Marcelo.",1,12.0,1,Real Madrid,Celta Vigo,cristiano ronaldo,marcelo,,,4.0,1,1,3,2,1,1,0
zqdmLL4I/,zqdmLL4I91,91,81,"Goal!  AlmerA­a 1, Real Madrid 3. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Karim Benzema.",1,12.0,2,Real Madrid,Almeria,cristiano ronaldo,karim benzema,,,5.0,1,1,3,1,1,1,0
zqdmLL4I/,zqdmLL4I98,98,88,"Goal!  AlmerA­a 1, Real Madrid 4. Cristiano Ronaldo (Real Madrid) right footed shot from the right side of the box to the bottom right corner. Assisted by Daniel Carvajal.",1,12.0,2,Real Madrid,Almeria,cristiano ronaldo,daniel carvajal,,,4.0,1,1,11,1,1,1,0
Sbd1oIIN/,Sbd1oIIN15,15,14,"Goal!  Valencia CF 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom left corner.",1,,2,Real Madrid,Valencia,cristiano ronaldo,,,,3.0,1,1,14,1,0,2,0
zo9oeSok/,zo9oeSok76,76,63,"Goal!  Getafe 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) left footed shot from very close range to the centre of the goal. Assisted by Karim Benzema.",1,12.0,2,Real Madrid,Getafe,cristiano ronaldo,karim benzema,,,5.0,1,1,13,2,1,1,0
zo9oeSok/,zo9oeSok97,97,79,"Goal!  Getafe 0, Real Madrid 3. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the centre of the goal. Assisted by James RodrA­guez with a cross.",1,12.0,2,Real Madrid,Getafe,cristiano ronaldo,james rodriguez,,,5.0,1,1,3,3,2,1,0
